code,subdistrict,district,province
530702,บ้านดารา,พิชัย,อุตรดิตถ์
530703,ไร่อ้อย,พิชัย,อุตรดิตถ์
530704,ท่าสัก,พิชัย,อุตรดิตถ์
530705,คอรุม,พิชัย,อุตรดิตถ์
530706,บ้านหม้อ,พิชัย,อุตรดิตถ์
530707,ท่ามะเฟือง,พิชัย,อุตรดิตถ์
530708,บ้านโคน,พิชัย,อุตรดิตถ์
530709,พญาแมน,พิชัย,อุตรดิตถ์
530710,นาอิน,พิชัย,อุตรดิตถ์
530711,นายาง,พิชัย,อุตรดิตถ์
530801,ศรีพนมมาศ,ลับแล,อุตรดิตถ์
530802,แม่พูล,ลับแล,อุตรดิตถ์
530803,นานกกก,ลับแล,อุตรดิตถ์
530804,ฝายหลวง,ลับแล,อุตรดิตถ์
530805,ชัยจุมพล,ลับแล,อุตรดิตถ์
530806,ไผ่ล้อม,ลับแล,อุตรดิตถ์
530807,ทุ่งยั้ง,ลับแล,อุตรดิตถ์
530808,ด่านแม่คำมัน,ลับแล,อุตรดิตถ์
530901,ผักขวง,ทองแสนขัน,อุตรดิตถ์
530902,บ่อทอง,ทองแสนขัน,อุตรดิตถ์
530903,ป่าคาย,ทองแสนขัน,อุตรดิตถ์
530904,น้ำพี้,ทองแสนขัน,อุตรดิตถ์
540101,ในเวียง,เมืองแพร่,แพร่
540102,นาจักร,เมืองแพร่,แพร่
540103,นาชำ,เมืองแพร่,แพร่
540104,ป่าแดง,เมืองแพร่,แพร่
540105,ทุ่งโฮ้ง,เมืองแพร่,แพร่
540106,เหมืองหม้อ,เมืองแพร่,แพร่
540107,วังธง,เมืองแพร่,แพร่
540108,แม่หล่าย,เมืองแพร่,แพร่
540109,ห้วยม้า,เมืองแพร่,แพร่
540110,ป่าแมต,เมืองแพร่,แพร่
540111,บ้านถิ่น,เมืองแพร่,แพร่
540112,สวนเขื่อน,เมืองแพร่,แพร่
540113,วังหงษ์,เมืองแพร่,แพร่
540114,แม่คำมี,เมืองแพร่,แพร่
540115,ทุ่งกวาว,เมืองแพร่,แพร่
540116,ท่าข้าม,เมืองแพร่,แพร่
540117,แม่ยม,เมืองแพร่,แพร่
540118,ช่อแฮ,เมืองแพร่,แพร่
540119,ร่องฟอง,เมืองแพร่,แพร่
540120,กาญจนา,เมืองแพร่,แพร่
540201,ร้องกวาง,ร้องกวาง,แพร่
540204,ร้องเข็ม,ร้องกวาง,แพร่
540205,น้ำเลา,ร้องกวาง,แพร่
540206,บ้านเวียง,ร้องกวาง,แพร่
540207,ทุ่งศรี,ร้องกวาง,แพร่
540208,แม่ยางตาล,ร้องกวาง,แพร่
540209,แม่ยางฮ่อ,ร้องกวาง,แพร่
540210,ไผ่โทน,ร้องกวาง,แพร่
540213,ห้วยโรง,ร้องกวาง,แพร่
540214,แม่ทราย,ร้องกวาง,แพร่
540215,แม่ยางร้อง,ร้องกวาง,แพร่
540301,ห้วยอ้อ,ลอง,แพร่
540302,บ้านปิน,ลอง,แพร่
540303,ต้าผามอก,ลอง,แพร่
540304,เวียงต้า,ลอง,แพร่
540305,ปากกาง,ลอง,แพร่
540306,หัวทุ่ง,ลอง,แพร่
540307,ทุ่งแล้ง,ลอง,แพร่
540308,บ่อเหล็กลอง,ลอง,แพร่
540309,แม่ปาน,ลอง,แพร่
540401,สูงเม่น,สูงเม่น,แพร่
540402,น้ำชำ,สูงเม่น,แพร่
540403,หัวฝาย,สูงเม่น,แพร่
540404,ดอนมูล,สูงเม่น,แพร่
540405,บ้านเหล่า,สูงเม่น,แพร่
540406,บ้านกวาง,สูงเม่น,แพร่
540407,บ้านปง,สูงเม่น,แพร่
540408,บ้านกาศ,สูงเม่น,แพร่
540409,ร่องกาศ,สูงเม่น,แพร่
540410,สบสาย,สูงเม่น,แพร่
540411,เวียงทอง,สูงเม่น,แพร่
540412,พระหลวง,สูงเม่น,แพร่
540501,เด่นชัย,เด่นชัย,แพร่
540502,แม่จั๊วะ,เด่นชัย,แพร่
540503,ไทรย้อย,เด่นชัย,แพร่
540504,ห้วยไร่,เด่นชัย,แพร่
540505,ปงป่าหวาย,เด่นชัย,แพร่
540601,บ้านหนุน,สอง,แพร่
540602,บ้านกลาง,สอง,แพร่
540603,ห้วยหม้าย,สอง,แพร่
540604,เตาปูน,สอง,แพร่
540605,หัวเมือง,สอง,แพร่
540606,สะเอียบ,สอง,แพร่
540607,แดนชุมพล,สอง,แพร่
540608,ทุ่งน้าว,สอง,แพร่
540701,วังชิ้น,วังชิ้น,แพร่
540702,สรอย,วังชิ้น,แพร่
540703,แม่ป้าก,วังชิ้น,แพร่
540704,นาพูน,วังชิ้น,แพร่
540705,แม่พุง,วังชิ้น,แพร่
540706,ป่าสัก,วังชิ้น,แพร่
540707,แม่เกิ๋ง,วังชิ้น,แพร่
540801,แม่คำมี,หนองม่วงไข่,แพร่
540802,หนองม่วงไข่,หนองม่วงไข่,แพร่
540803,น้ำรัด,หนองม่วงไข่,แพร่
540804,วังหลวง,หนองม่วงไข่,แพร่
540805,ตำหนักธรรม,หนองม่วงไข่,แพร่
540806,ทุ่งแค้ว,หนองม่วงไข่,แพร่
550101,ในเวียง,เมืองน่าน,น่าน
550102,บ่อ,เมืองน่าน,น่าน
550103,ผาสิงห์,เมืองน่าน,น่าน
550104,ไชยสถาน,เมืองน่าน,น่าน
550105,ถืมตอง,เมืองน่าน,น่าน
550106,เรือง,เมืองน่าน,น่าน
550107,นาชาว,เมืองน่าน,น่าน
550108,ดู่ใต้,เมืองน่าน,น่าน
